# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Aug 25 06:57:17 2024
#
# User preference: *
#
# CONSTRAINT:  where (hd_name like '%HD%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN hd_name:        HD ID
# COLUMN hip_name:       HIP ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN disc_year:      Discovery Year
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
#
pl_name,hostname,pl_letter,hd_name,hip_name,default_flag,sy_snum,sy_pnum,sy_mnum,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,st_refname,st_spectype,st_teff,st_rad,st_mass,st_logg,sy_refname,glat,glon,sy_dist,sy_vmag,sy_gaiamag
HD 81688 b,HD 81688,b,HD 81688,HIP 46471,1,1,1,0,2007,0,183.93000000,0.648000,,,,,525.68819,1.65400,Msini,0.040000,,,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>,K0 III-IV,4797.00,11.13,1.07,2.37,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,46.07492,174.22741,85.7183000,5.3975500,5.1259800
HD 81688 b,HD 81688,b,HD 81688,HIP 46471,0,1,1,0,2007,0,,0.660000,,,,,562.50000,1.77000,Msini,,,,<a refstr=KUNITOMO_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...737...66K/abstract target=ref> Kunitomo et al. 2011</a>,,,,1.10,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,46.07492,174.22741,85.7183000,5.3975500,5.1259800
HD 81817 b,HD 81817,b,HD 81817,HIP 47193,1,1,2,0,2020,0,1021.20159000,3.233000,,,7668.56380,24.12800,7668.56380,24.12800,Mass,0.097000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,4.30,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,32.65294,130.65188,269.1260000,4.2648900,3.8012200
HD 81817 b,HD 81817,b,HD 81817,HIP 47193,0,1,2,0,2020,0,1047.10000000,3.300000,,,,,8613.19300,27.10000,Msini,0.170000,,,<a refstr=BANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...638A.148B/abstract target=ref>Bang et al. 2020</a>,K3 III,4140.00,83.80,4.30,1.30,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,32.65294,130.65188,269.1260000,4.2648900,3.8012200
HD 81817 c,HD 81817,c,HD 81817,HIP 47193,1,1,2,0,2022,0,622.97802000,2.325000,,,,,7185.78245,22.60900,Msini,0.095000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,4.30,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,32.65294,130.65188,269.1260000,4.2648900,3.8012200
HD 82886 b,HD 82886,b,HD 82886,HIP 47087,1,1,1,0,2011,0,705.00000000,1.580000,,,,,740.54390,2.33000,Msini,0.070000,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,4953.00,5.26,2.53,3.40,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,47.76871,190.02773,127.0610000,7.6200000,7.3809600
HD 82886 b,HD 82886,b,HD 82886,HIP 47087,0,1,1,0,2011,0,705.00000000,1.650000,,,,,413.20000,1.30000,Msini,0.066000,,,<a refstr=JOHNSON_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJS..197...26J/abstract target=ref> Johnson et al. 2011 </a>,,5112.00,4.80,1.06,3.40,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,47.76871,190.02773,127.0610000,7.6200000,7.3809600
HD 82943 b,HD 82943,b,HD 82943,HIP 47007,0,1,2,0,2003,0,441.20000000,1.180000,,,,,556.00000,1.75000,Msini,0.219000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5935.00,1.18,1.08,4.33,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,28.25070,245.84326,27.5902000,6.5499300,6.3896400
HD 82943 b,HD 82943,b,HD 82943,HIP 47007,0,1,2,0,2003,0,441.93000000,1.189000,,,,,489.13792,1.53900,Msini,0.142000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5918.31,1.20,1.15,4.34,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,28.25070,245.84326,27.5902000,6.5499300,6.3896400
HD 82943 b,HD 82943,b,HD 82943,HIP 47007,1,1,2,0,2003,0,441.47000000,1.183060,,,534.25000,1.68100,534.25000,1.68100,Mass,0.162000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5935.00,1.18,1.08,4.33,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,28.25070,245.84326,27.5902000,6.5499300,6.3896400
HD 82943 b,HD 82943,b,HD 82943,HIP 47007,0,1,2,0,2003,0,442.40000000,1.151000,,,,,476.72500,1.50000,Msini,0.203000,,,<a refstr=LIU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014RAA....14.1447L/abstract target=ref>Liu et al. 2014</a>,,6011.00,1.03,1.04,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,28.25070,245.84326,27.5902000,6.5499300,6.3896400
HD 82943 b,HD 82943,b,HD 82943,HIP 47007,0,1,2,0,2003,0,435.10000000,1.180000,,,,,584.80720,1.84000,Msini,0.180000,,,<a refstr=MAYOR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...415..391M/abstract target=ref> Mayor et al. 2004 </a>,,6005.00,,1.15,4.45,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,28.25070,245.84326,27.5902000,6.5499300,6.3896400
HD 82943 c,HD 82943,c,HD 82943,HIP 47007,0,1,2,0,2003,0,219.92900000,0.747000,,,,,525.05253,1.65200,Msini,0.421000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5918.31,1.20,1.15,4.34,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,28.25070,245.84326,27.5902000,6.5499300,6.3896400
HD 82943 c,HD 82943,c,HD 82943,HIP 47007,0,1,2,0,2003,0,219.30000000,0.720900,,,,,476.72500,1.50000,Msini,0.425000,,,<a refstr=LIU_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014RAA....14.1447L/abstract target=ref>Liu et al. 2014</a>,,6011.00,1.03,1.04,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,28.25070,245.84326,27.5902000,6.5499300,6.3896400
HD 82943 c,HD 82943,c,HD 82943,HIP 47007,1,1,2,0,2003,0,220.07800000,0.743450,,,622.60300,1.95900,622.60300,1.95900,Mass,0.366300,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5935.00,1.18,1.08,4.33,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,28.25070,245.84326,27.5902000,6.5499300,6.3896400
HD 82943 c,HD 82943,c,HD 82943,HIP 47007,0,1,2,0,2003,0,219.40000000,0.750000,,,,,587.98550,1.85000,Msini,0.380000,,,<a refstr=MAYOR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...415..391M/abstract target=ref> Mayor et al. 2004 </a>,,6005.00,,1.15,4.45,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,28.25070,245.84326,27.5902000,6.5499300,6.3896400
HD 82943 c,HD 82943,c,HD 82943,HIP 47007,0,1,2,0,2003,0,219.30000000,0.747000,,,,,639.00000,2.01000,Msini,0.359000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5935.00,1.18,1.08,4.33,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,28.25070,245.84326,27.5902000,6.5499300,6.3896400
HD 8326 b,HD 8326,b,HD 8326,HIP 6390,1,1,1,0,2019,0,158.99100000,0.533000,,,,,66.60000,0.20955,Msini,0.200000,,,<a refstr=FENG_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..242...25F/abstract target=ref>Feng et al. 2019</a>,K2 V,4914.00,,0.80,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-83.16196,212.71679,30.6862000,8.7600000,8.4748700
HD 83443 b,HD 83443,b,HD 83443,HIP 47202,1,1,2,0,2002,0,2.98562800,0.040600,,,,,127.76702,0.40200,Msini,0.012000,,,<a refstr=ERRICO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..273E/abstract target=ref>Errico et al. 2022</a>,K0 V,5442.00,0.94,1.00,4.39,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6.67887,269.59585,40.8991000,8.2300000,8.0265000
HD 83443 b,HD 83443,b,HD 83443,HIP 47202,0,1,2,0,2002,0,2.98553000,0.037500,,,,,108.06220,0.34000,Msini,0.052000,,,<a refstr=BUTLER_ET_AL__2002 href=https://ui.adsabs.harvard.edu/abs/2002ApJ...578..565B/abstract target=ref> Butler et al. 2002 </a>,,,,0.79,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6.67887,269.59585,40.8991000,8.2300000,8.0265000
HD 83443 b,HD 83443,b,HD 83443,HIP 47202,0,1,2,0,2002,0,2.98569800,0.040600,,,,,126.49100,0.39800,Msini,0.012000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5429.00,1.00,0.95,4.41,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6.67887,269.59585,40.8991000,8.2300000,8.0265000
HD 83443 b,HD 83443,b,HD 83443,HIP 47202,0,1,2,0,2002,0,2.98570000,0.040000,,,,,108.06220,0.34000,Msini,0.010000,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5442.00,0.94,0.79,4.39,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6.67887,269.59585,40.8991000,8.2300000,8.0265000
HD 83443 b,HD 83443,b,HD 83443,HIP 47202,0,1,2,0,2002,0,2.98565000,0.039000,,,,,120.77540,0.38000,Msini,0.013000,,,<a refstr=MAYOR_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004A&A...415..391M/abstract target=ref> Mayor et al. 2004 </a>,,5454.00,,0.90,4.33,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6.67887,269.59585,40.8991000,8.2300000,8.0265000
HD 83443 b,HD 83443,b,HD 83443,HIP 47202,0,1,2,0,2002,0,2.98562500,0.040600,,,,,127.12700,0.40000,Msini,0.008000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5429.00,1.00,0.95,4.41,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6.67887,269.59585,40.8991000,8.2300000,8.0265000
HD 83443 b,HD 83443,b,HD 83443,HIP 47202,0,1,2,0,2002,0,2.98566000,0.040670,,,,,129.99182,0.40900,Msini,0.074000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5429.16,1.02,1.01,4.43,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6.67887,269.59585,40.8991000,8.2300000,8.0265000
HD 83443 c,HD 83443,c,HD 83443,HIP 47202,1,1,2,0,2022,0,8241.00000000,8.000000,,,476.74261,1.50000,476.74261,1.50000,Mass,0.760000,,,<a refstr=ERRICO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..273E/abstract target=ref>Errico et al. 2022</a>,K0 V,5442.00,0.94,1.00,4.39,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6.67887,269.59585,40.8991000,8.2300000,8.0265000
HD 8535 b,HD 8535,b,HD 8535,HIP 6511,1,2,1,0,2010,0,1313.00000000,2.450000,,,,,216.12440,0.68000,Msini,0.150000,,,<a refstr=NAEF_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A%26A...523A..15N/abstract target=ref> Naef et al. 2010 </a>,G0 V,6136.00,1.19,1.13,4.46,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-74.38858,279.92015,55.4401000,7.7000000,7.5606600
HD 85390 b,HD 85390,b,HD 85390,HIP 48235,0,1,1,0,2009,0,788.00000000,1.520000,,,,,42.00000,0.13200,Msini,0.410000,,,<a refstr=MORDASINI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011A%26A...526A.111M/abstract target=ref> Mordasini et al. 2011 </a>,,5186.00,,0.76,4.41,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,3.18529,275.54618,33.5225000,8.5400000,8.2946200
HD 85390 b,HD 85390,b,HD 85390,HIP 48235,0,1,1,0,2009,0,788.00000000,1.520000,,,,,34.96130,0.11000,Msini,0.410000,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5164.00,0.80,0.54,4.36,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,3.18529,275.54618,33.5225000,8.5400000,8.2946200
HD 85390 b,HD 85390,b,HD 85390,HIP 48235,1,1,1,0,2009,0,799.52000000,1.373000,,,,,31.46517,0.09900,Msini,0.500000,,,<a refstr=WITTENMYER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484.5859W/abstract target=ref>Wittenmyer et al. 2019</a>,,5186.00,,0.76,4.41,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,3.18529,275.54618,33.5225000,8.5400000,8.2946200
HD 8574 b,HD 8574,b,HD 8574,HIP 6643,0,1,1,0,2002,0,227.04000000,0.750000,,,,,561.28497,1.76600,Msini,0.306000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,6004.14,1.42,1.09,4.17,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-33.72006,131.85171,44.8264000,7.1200000,6.9834500
HD 8574 b,HD 8574,b,HD 8574,HIP 6643,0,1,1,0,2002,0,227.55000000,0.770000,,,,,670.62130,2.11000,Msini,0.288000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6031.00,1.41,1.12,4.19,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-33.72006,131.85171,44.8264000,7.1200000,6.9834500
HD 8574 b,HD 8574,b,HD 8574,HIP 6643,1,1,1,0,2002,0,227.00000000,0.760000,,,,,645.19490,2.03000,Msini,0.300000,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6064.00,1.38,1.34,4.28,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-33.72006,131.85171,44.8264000,7.1200000,6.9834500
HD 8574 b,HD 8574,b,HD 8574,HIP 6643,0,1,1,0,2002,0,227.00000000,0.757000,,,,,572.07000,1.80000,Msini,0.297000,,,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>,F8,6050.00,,1.12,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-33.72006,131.85171,44.8264000,7.1200000,6.9834500
HD 86065 b,HD 86065,b,HD 86065,,1,1,1,0,2022,0,25775.78859000,15.947000,,,2877.30057,9.05300,2877.30057,9.05300,Mass,0.219000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,0.81,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,27.86969,254.68749,40.3661000,9.3600000,9.0605900
HD 86081 b,HD 86081,b,HD 86081,HIP 48711,1,2,1,0,2006,0,2.13784310,0.034600,,,,,470.38840,1.48000,Msini,0.011900,,,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,F8,5939.00,1.46,1.21,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,37.60951,242.20046,103.9360000,8.7300000,8.5880400
HD 86081 b,HD 86081,b,HD 86081,HIP 48711,0,2,1,0,2006,0,2.13750000,0.030000,,,,,521.24120,1.64000,Msini,0.010000,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,6018.00,1.58,1.39,4.18,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,37.60951,242.20046,103.9360000,8.7300000,8.5880400
HD 86081 b,HD 86081,b,HD 86081,HIP 48711,0,2,1,0,2006,0,2.13750000,0.035000,,,,,476.74500,1.50000,Msini,0.008000,,,<a refstr=JOHNSON_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...647..600J/abstract target=ref> Johnson et al. 2006 </a>,F8 V,,1.22,1.21,4.36,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,37.60951,242.20046,103.9360000,8.7300000,8.5880400
HD 86226 b,HD 86226,b,HD 86226,HIP 48739,0,1,2,0,2009,0,1534.00000000,2.600000,,,,,476.72500,1.50000,Msini,0.730000,,,<a refstr=ARRIAGADA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...711.1229A/abstract target=ref> Arriagada et al. 2010 </a>,G2 V,,,1.02,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23.62895,259.39432,45.6830000,7.9300000,7.7713000
HD 86226 b,HD 86226,b,HD 86226,HIP 48739,1,1,2,0,2009,0,1628.00000000,2.730000,,,143.02350,0.45000,143.02350,0.45000,Mass,0.059000,,176,<a refstr=TESKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...96T/abstract target=ref>Teske et al. 2020</a>,G1 V,5863.00,1.05,1.02,4.40,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23.62895,259.39432,45.6830000,7.9300000,7.7713000
HD 86226 b,HD 86226,b,HD 86226,HIP 48739,0,1,2,0,2009,0,1695.00000000,2.840000,,,,,292.39000,0.92000,Msini,0.150000,,,<a refstr=MARMIER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..90M/abstract target=ref> Marmier et al. 2013 </a>,G2 V,5903.00,1.02,1.06,4.36,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23.62895,259.39432,45.6830000,7.9300000,7.7713000
HD 86226 c,HD 86226,c,HD 86226,HIP 48739,0,1,2,0,2020,0,3.98465890,,2.128,0.190,,,,,,,647.90,1405,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5903.00,1.03,,4.45,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23.62895,259.39432,45.6830000,7.9300000,7.7713000
HD 86226 c,HD 86226,c,HD 86226,HIP 48739,1,1,2,0,2020,0,3.98442000,0.049000,2.160,0.193,7.25000,0.02281,7.25000,0.02281,Mass,0.075000,,1311,<a refstr=TESKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...96T/abstract target=ref>Teske et al. 2020</a>,G1 V,5863.00,1.05,1.02,4.40,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23.62895,259.39432,45.6830000,7.9300000,7.7713000
HD 86226 c,HD 86226,c,HD 86226,HIP 48739,0,1,2,0,2020,0,3.98466540,,,,,,,,,0.075000,,,<a refstr=TESKE_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160...96T/abstract target=ref>Teske et al. 2020</a>,G1 V,5863.00,1.05,1.02,4.40,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23.62895,259.39432,45.6830000,7.9300000,7.7713000
HD 86264 b,HD 86264,b,HD 86264,HIP 48780,0,1,1,0,2009,0,1475.00000000,2.860000,,,,,2224.81000,7.00000,Msini,0.700000,,,<a refstr=FISCHER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJ...703.1545F/abstract target=ref> Fischer et al. 2009 </a>,,6210.00,1.88,1.42,4.02,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,29.65549,253.16000,67.8107000,7.4100000,7.2837200
HD 86264 b,HD 86264,b,HD 86264,HIP 48780,1,1,1,0,2009,0,1488.79123000,2.763000,,,3117.26102,9.80800,3117.26102,9.80800,Mass,0.821000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,1.26,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,29.65549,253.16000,67.8107000,7.4100000,7.2837200
HD 86264 b,HD 86264,b,HD 86264,HIP 48780,0,1,1,0,2009,0,1480.00000000,2.873000,,,3909.28941,12.30000,3909.28941,12.30000,Mass,0.770000,,,<a refstr=XIAO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023RAA....23e5022X/abstract target=ref>Xiao et al. 2023</a>,F7 V,6210.00,,1.42,4.02,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,29.65549,253.16000,67.8107000,7.4100000,7.2837200
